AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
51,5.978736487552982,304.91556086520205,Premium,Bank transfer,No,TV Shows,Yes,TV,20.063660318516707,31.632996670648044,18,Drama,2.146024400342994,0,Female,21,No,No,9LQVG3FD7C,0
12,13.212531552343531,158.55037862812236,Premium,Mailed check,Yes,Both,No,Computer,5.787166558968698,98.83690817433728,49,Fantasy,4.788518385903338,5,Female,2,No,No,9Q3Y8SPVZ4,0
79,13.219264520427064,1044.321897113738,Premium,Mailed check,Yes,TV Shows,No,TV,22.981728755325925,59.43173613726893,14,Comedy,1.0973170841668307,3,Female,23,No,Yes,UCENTZXWON,0
18,9.361685192043256,168.51033345677862,Standard,Bank transfer,Yes,Both,No,Tablet,16.450538288333462,150.97725735668135,45,Fantasy,2.6866194551345863,8,Female,15,Yes,Yes,7QPPU3IEGH,1
15,13.392795548520786,200.8919332278118,Standard,Mailed check,No,Movies,Yes,Tablet,12.443454292960592,166.39980809170115,28,Drama,4.642056163442762,9,Male,12,No,No,C6VZ8JZXJB,0
51,15.32661758746444,781.6574969606864,Premium,Bank transfer,No,Both,Yes,Mobile,27.00808935829822,138.29184366931048,22,Action,4.009727281599156,0,Male,0,No,Yes,ORXHQOL7W8,0
96,19.196848637882702,1842.8974692367397,Premium,Mailed check,Yes,Movies,No,Mobile,21.762855081904604,141.252018808461,37,Fantasy,1.1852289794210398,8,Male,18,No,Yes,J42UOT1CB5,0
102,5.8378614614504,595.4618690679408,Basic,Mailed check,No,TV Shows,Yes,TV,36.863017219893536,166.43104191359714,19,Fantasy,1.334906879927738,3,Male,5,Yes,No,IIRAU8IFOO,0
87,14.38442147359927,1251.4446682031364,Basic,Credit card,Yes,TV Shows,Yes,Computer,26.104101318394804,108.22478889113172,40,Action,4.400074937423798,4,Male,19,No,No,FIZPUEV6G6,0
83,13.100679783825942,1087.3564220575531,Premium,Mailed check,No,Movies,No,TV,36.87846836267246,176.7166012883516,49,Comedy,3.9415727561267513,6,Female,4,No,No,22MZY9M15A,0
4,17.579879374859956,70.31951749943983,Standard,Electronic check,Yes,TV Shows,Yes,Mobile,2.9096549759526367,77.38750519630199,5,Drama,3.5311873759222383,8,Female,11,No,Yes,PYN2P64EEO,1
71,8.32595413253707,591.142743410132,Basic,Credit card,Yes,Movies,Yes,TV,28.050553462724466,31.58381999050184,41,Drama,4.028511048667862,1,Female,16,No,No,PWDRQ6ESAN,0
13,18.64021601407282,242.32280818294663,Standard,Bank transfer,No,Movies,No,Tablet,13.45364085711884,36.35819554167523,23,Fantasy,4.685558682820951,5,Male,6,Yes,No,0Z1OIM8LHI,0
29,7.476908537502362,216.83034758756853,Basic,Bank transfer,Yes,Movies,Yes,Mobile,27.01151128513062,84.08916879231397,40,Fantasy,1.663481132632599,5,Male,4,Yes,No,BUDUF3DG5P,0
90,11.20872444622277,1008.7852001600494,Basic,Electronic check,Yes,Both,Yes,Mobile,37.70140773235595,72.26928623385308,16,Fantasy,2.7780903434996813,8,Female,4,Yes,No,4K59ABGODF,1
58,19.654459161822203,1139.9586313856878,Basic,Bank transfer,Yes,Movies,No,Tablet,19.10087728251738,161.82859383653567,43,Sci-Fi,2.0002576754308827,9,Female,10,No,Yes,ZC9HKNKSGP,0
7,8.118697873800198,56.83088511660138,Basic,Electronic check,No,Both,No,TV,7.197886454615036,87.74578914900347,38,Sci-Fi,2.8898932221901767,8,Female,5,No,No,G5JP7M1HPX,0
73,15.651285696659375,1142.5438558561343,Premium,Electronic check,Yes,Both,Yes,Computer,12.56483349923989,60.821485533488,45,Sci-Fi,3.100728953110784,1,Male,23,No,Yes,4D26E4BA4O,0
11,15.1384972326575,166.5234695592325,Basic,Credit card,Yes,TV Shows,No,Computer,36.93180228468198,77.89965422270949,17,Drama,4.686131041149431,2,Female,0,Yes,Yes,OVODRJFIME,0
28,10.696476376737737,299.5013385486566,Standard,Mailed check,Yes,Both,No,Tablet,25.845388456425606,122.27213563145072,13,Action,1.516735645857119,0,Female,8,Yes,Yes,14ZGKID1ON,0
42,5.74666177610584,241.35979459644523,Premium,Bank transfer,Yes,Both,No,Mobile,12.289210263540587,179.8088436577847,26,Drama,3.674622340976052,9,Male,11,Yes,No,N0EVA2R7H5,0
7,9.304402782594549,65.13081947816183,Basic,Electronic check,Yes,Movies,Yes,Tablet,32.203620762387914,51.36869190501992,34,Comedy,3.004873348910482,3,Female,19,Yes,Yes,HDN95AG9ST,0
110,9.537180534408282,1049.089858784911,Basic,Credit card,Yes,Movies,Yes,Mobile,2.709230935294584,158.7744314871601,41,Action,1.7502146618557832,4,Female,5,No,No,N47QKZUSL0,0
77,18.417701648600573,1418.1630269422442,Standard,Electronic check,No,TV Shows,No,TV,26.75480903585895,134.79612748406905,46,Fantasy,2.3168638150385137,0,Male,8,No,No,39TL484RWY,0
71,15.029111009219395,1067.0668816545772,Premium,Mailed check,Yes,Movies,Yes,Mobile,2.7184165735186387,121.24405189035896,17,Fantasy,4.435374847959952,5,Female,17,No,Yes,O7UFP3VZ00,1
17,12.858126800784856,218.58815561334256,Premium,Credit card,No,Both,No,Mobile,39.415076414793134,120.69795803111856,39,Comedy,4.647720103422645,4,Female,18,Yes,Yes,QOQ1DD0NHL,1
58,5.441252568892725,315.59264899577806,Premium,Electronic check,No,Movies,No,Tablet,4.204922910579259,95.54115699250136,38,Fantasy,4.355267201538264,1,Male,22,Yes,No,TFTV3DMQYP,0
104,17.547398012822974,1824.9293933335891,Basic,Credit card,Yes,TV Shows,No,TV,24.45192182812459,67.44026090352051,39,Sci-Fi,4.21153308460462,6,Female,15,Yes,Yes,48AXFEOCEB,0
35,12.626078051633192,441.9127318071618,Premium,Mailed check,Yes,TV Shows,Yes,Mobile,11.10735211894805,37.491200500005256,43,Fantasy,1.2908804068186637,7,Male,5,Yes,No,45GH3JWXFJ,0
89,5.735764070657554,510.4830022885223,Basic,Credit card,Yes,Movies,Yes,TV,34.34643349747966,77.31707304365749,23,Drama,1.5435789796371369,4,Male,13,No,No,6NEVGRE4NP,0
98,5.296786421541118,519.0850693110295,Standard,Mailed check,No,Movies,No,Tablet,37.92061552217286,106.18808656422608,36,Action,3.239993347819257,4,Male,19,Yes,No,602MZWODS9,0
31,10.564689810455878,327.5053841241322,Basic,Credit card,No,Both,No,TV,29.830110664725243,46.15424655098981,49,Action,4.75770950952591,8,Male,11,Yes,Yes,MNKK1Q4N4T,0
76,12.093424622602685,919.1002713178038,Basic,Credit card,No,TV Shows,Yes,TV,18.89354814561606,15.96157906565278,42,Drama,4.057736090582378,4,Male,8,No,Yes,5Z223VJTJM,0
91,15.670656799115346,1426.0297687194964,Basic,Bank transfer,Yes,Movies,Yes,Computer,38.018810484470464,163.85010729917224,29,Sci-Fi,4.861144576836428,3,Female,13,Yes,No,U7K8VL4J1F,0
17,11.094341790486109,188.60381043826385,Basic,Mailed check,No,Movies,Yes,Computer,18.516738273557884,15.552171112221034,19,Sci-Fi,4.51764637556639,5,Male,15,No,Yes,I6EPN7ESWD,1
69,18.54745029003281,1279.7740700122636,Standard,Credit card,Yes,TV Shows,Yes,TV,6.511239101241816,89.88028974881078,4,Drama,4.168314224320694,4,Female,9,No,No,WTCW6QUSLM,1
73,13.588772659215246,991.980404122713,Basic,Bank transfer,No,Movies,No,Mobile,20.297913267433135,155.38809818710635,33,Comedy,2.6696155095426373,6,Female,19,Yes,Yes,VVAOD6KJKL,0
72,15.474038503821872,1114.1307722751749,Standard,Mailed check,Yes,Movies,Yes,Mobile,14.640354171188184,37.05924937341265,12,Drama,3.1484662221172752,3,Female,12,Yes,No,PZXXL5F4CP,0
108,19.22959216675133,2076.795954009144,Basic,Mailed check,No,TV Shows,No,TV,12.327628247932854,99.35887809308244,39,Sci-Fi,2.76962576579909,0,Female,23,No,Yes,93V5YNP3Z2,0
18,12.850753352822366,231.3135603508026,Standard,Credit card,Yes,TV Shows,Yes,Computer,8.51901143013735,66.02244022268482,29,Drama,2.6748402164900744,5,Female,23,No,No,XLARVJWOLK,1
38,5.940232062497451,225.72881837490317,Standard,Mailed check,Yes,Both,Yes,Mobile,31.630188391009288,47.2907929871865,45,Drama,4.649217981125172,1,Male,17,No,No,QVZVVB0QXT,0
34,13.17128091277293,447.82355103427966,Basic,Mailed check,No,TV Shows,No,TV,31.58239574909881,39.58543639444168,0,Comedy,1.2477990026614934,7,Female,13,No,No,HHV1V2XGXR,0
69,12.871767882992993,888.1519839265163,Basic,Credit card,No,Movies,No,Computer,33.47003798466512,125.9208501876125,9,Drama,3.67653698048321,1,Male,13,Yes,Yes,P6PN0FL3PZ,0
108,10.495976875666347,1133.5655025719657,Standard,Electronic check,Yes,TV Shows,No,Mobile,35.17772349549169,95.51199752136888,32,Drama,1.588398991774835,1,Male,15,Yes,Yes,6SUCC0F4QD,0
80,12.181740578591176,974.539246287294,Premium,Mailed check,Yes,Both,No,TV,36.85750245929342,81.3791673432084,11,Action,3.153509822922405,5,Male,2,Yes,Yes,JP1IM61OM8,0
114,15.323804630546402,1746.9137278822898,Standard,Bank transfer,Yes,Movies,No,Mobile,27.8709766553231,159.7096393401916,27,Sci-Fi,4.135741182864052,2,Male,22,No,No,UTLBZJ8061,0
107,15.299049549241124,1636.9983017688005,Standard,Credit card,No,Movies,Yes,Tablet,21.79283658171799,129.37352010887406,14,Sci-Fi,3.734711932381976,6,Female,11,No,Yes,ZV42O5BWS7,0
16,15.999244218168904,255.98790749070247,Standard,Credit card,Yes,Movies,Yes,Computer,10.451724336794513,72.46438776838946,18,Sci-Fi,3.233890550517815,5,Male,17,Yes,Yes,11CVKFE81L,1
7,8.275188740519791,57.926321183638535,Standard,Electronic check,No,Both,Yes,Mobile,34.45777303868148,18.516907405199667,45,Comedy,3.548985208706472,3,Male,6,Yes,Yes,QX44I3UURL,0
1,6.455465366343006,6.455465366343006,Standard,Electronic check,Yes,Movies,No,Tablet,18.356229718018888,93.96671566108088,24,Drama,1.6576149271525669,4,Male,1,Yes,Yes,IKLKGOP60Q,1
31,11.764851712756428,364.7104030954493,Standard,Electronic check,No,Movies,No,Computer,29.509921646513543,76.15050017842691,34,Comedy,1.922821825735502,4,Male,8,Yes,No,8GQ1QEQHG2,0
23,14.63518208216025,336.60918788968576,Premium,Mailed check,No,Both,Yes,Computer,31.25752728592265,170.33302718109752,42,Action,1.3712413932646368,4,Male,8,Yes,No,43U8STQYJH,0
44,19.54518167313933,859.9879936181306,Basic,Bank transfer,Yes,Both,Yes,Computer,18.386115280223656,136.84487276219406,43,Comedy,3.1630377535026795,8,Female,8,No,Yes,6LN2ML9E8O,0
11,5.354477031743526,58.89924734917879,Standard,Electronic check,Yes,TV Shows,Yes,Mobile,5.089164710678062,135.65397703081553,33,Comedy,3.575542211605079,0,Female,23,No,Yes,XDA6YTQT25,0
118,12.16840648638509,1435.8719653934406,Basic,Credit card,Yes,Movies,Yes,TV,12.149864446166458,121.22595274127356,6,Fantasy,4.042206320387582,0,Male,14,No,Yes,TVS5RLA88I,0
32,10.765405206308552,344.49296660187366,Basic,Bank transfer,Yes,Both,Yes,Tablet,19.1150314956787,160.6757102393318,15,Sci-Fi,2.0727916732140943,3,Female,8,No,Yes,KGOHTGPPZV,0
21,9.601435375000465,201.63014287500977,Basic,Mailed check,Yes,Both,No,Mobile,21.66991283541376,9.239715786692352,25,Action,2.543140925990671,7,Female,11,Yes,No,0QD375OC4R,1
88,13.524962248939303,1190.1966779066588,Standard,Mailed check,Yes,Movies,No,Tablet,23.229975490966662,174.77463302519507,34,Drama,1.0609232378869575,0,Male,6,Yes,Yes,7WRMR85N4Y,0
54,12.387988273351286,668.9513667609694,Basic,Bank transfer,No,Both,Yes,Mobile,25.000802165668198,31.67352892861872,17,Sci-Fi,1.570539026794643,1,Male,8,Yes,Yes,63RQ5U708X,0
21,17.390540121328264,365.2013425478936,Basic,Credit card,No,TV Shows,Yes,Tablet,14.485974182358785,67.59860886701225,30,Drama,3.3350603308877846,0,Female,22,Yes,Yes,3S8SJ8VELQ,1
15,16.76613186925112,251.4919780387668,Basic,Electronic check,No,TV Shows,No,Tablet,8.314579751718924,109.63445257662993,26,Drama,4.47857314028601,1,Female,13,No,Yes,NFZK5SDBP6,0
73,8.517974326524357,621.812125836278,Premium,Electronic check,No,TV Shows,Yes,Tablet,27.861198040693655,130.64375380406656,21,Sci-Fi,3.6819151370090526,8,Female,18,Yes,Yes,6FZD26XXSE,1
66,14.435352758286529,952.7332820469107,Premium,Bank transfer,Yes,Both,No,Tablet,15.293055305426911,44.47958922414168,27,Fantasy,4.739223567564028,3,Female,13,No,No,JCIVCNT9KQ,0
102,19.61786141434367,2001.021864263054,Premium,Credit card,Yes,Movies,Yes,Computer,29.69997132288249,162.46897079545994,0,Sci-Fi,2.8833146335450595,6,Female,13,No,Yes,FTNN2KOFP9,0
109,10.65842294634302,1161.7681011513891,Premium,Electronic check,No,TV Shows,No,Computer,37.06683995369898,145.82196179762423,40,Comedy,3.533577753482349,2,Female,16,No,Yes,MMQEWY6ZF1,0
71,12.4935085415312,887.0391064487151,Standard,Credit card,No,Both,No,Computer,1.0155571074109178,115.24565577211872,32,Drama,2.561691405916101,5,Male,18,No,Yes,2090LR91KH,0
102,5.036644405623179,513.7377293735643,Premium,Credit card,No,TV Shows,Yes,TV,26.795178854206437,21.94646639348972,20,Drama,4.446192472119799,5,Female,20,No,No,2O8KQ68XEJ,0
39,17.892421854830054,697.8044523383721,Premium,Bank transfer,No,Both,Yes,Computer,16.029921893394558,163.71320966906327,39,Sci-Fi,4.739461997638208,5,Female,8,No,Yes,GHQJGJ016G,0
28,12.353245612766084,345.89087715745035,Premium,Mailed check,Yes,Both,Yes,TV,1.000086097445266,83.18319910245515,18,Sci-Fi,2.2040618128085763,4,Male,4,No,No,OSFYMY3USJ,1
51,16.065251957299438,819.3278498222713,Premium,Mailed check,No,TV Shows,Yes,TV,16.197894084670917,66.16615977135496,14,Comedy,2.531994131860016,9,Female,3,No,Yes,2VK730UQJI,1
73,12.192624925099445,890.0616195322594,Premium,Bank transfer,Yes,Both,Yes,Computer,38.75541688749213,50.68233017999366,15,Sci-Fi,3.333692519096468,8,Male,24,No,Yes,O82FD9PP3H,0
62,11.802868062351312,731.7778198657813,Premium,Mailed check,No,Both,Yes,Tablet,24.8861850729192,10.896817942703992,22,Sci-Fi,2.1466800151905345,5,Female,3,Yes,No,U84E19E65A,1
68,13.171029646004564,895.6300159283104,Standard,Mailed check,Yes,TV Shows,Yes,TV,11.8709504381452,118.73641322626302,7,Fantasy,1.4921342057437124,0,Female,21,No,No,TXRFX7OBNX,1
96,8.214835467371001,788.6242048676161,Basic,Electronic check,No,Both,No,Computer,12.556586524583182,71.45120385347074,26,Drama,3.132179063408552,6,Female,7,No,Yes,OCM1JDU13O,0
101,15.897951102949436,1605.693061397893,Basic,Bank transfer,No,Both,No,TV,16.560219983768423,85.52788305207301,43,Fantasy,4.360066553407485,9,Male,7,Yes,Yes,WVUMM1EFKH,0
6,6.838860333470836,41.033162000825016,Standard,Mailed check,No,Both,No,Mobile,16.141652845016765,104.70109664308764,34,Comedy,1.718274363548959,0,Female,19,Yes,Yes,0I225XRTFK,0
88,18.46049603672035,1624.5236512313909,Premium,Electronic check,Yes,Both,Yes,Computer,22.20702554136989,84.40283632370762,3,Sci-Fi,2.1798742231764785,1,Female,18,No,No,5TM95YVJID,0
53,14.853321640820052,787.2260469634627,Basic,Bank transfer,No,Both,Yes,Mobile,8.586862338296235,110.95886672218978,41,Drama,3.066185718289105,3,Male,1,Yes,No,9OYHJZ2KNK,0
95,5.644381609760565,536.2162529272537,Standard,Credit card,Yes,Both,No,Computer,16.405305590462206,167.64748678123493,43,Fantasy,3.607684959189906,9,Male,15,No,No,OJYQ0878U8,0
6,11.048536587359855,66.29121952415913,Basic,Mailed check,Yes,Movies,Yes,Tablet,1.2958057640447542,73.50968533010905,24,Sci-Fi,3.843276847344142,8,Female,10,Yes,Yes,V7UQC8PIUM,1
26,7.021968086206437,182.57117024136733,Basic,Mailed check,Yes,Movies,Yes,Mobile,33.85761291854266,117.13023390789132,6,Sci-Fi,1.2274590495867188,8,Male,16,No,No,REZGAY2DUF,0
54,8.108735892528472,437.8717381965375,Basic,Credit card,Yes,Movies,No,TV,37.48973639922487,35.60250444956573,26,Sci-Fi,3.875387831165888,2,Female,13,No,No,70XWR1O5NQ,0
52,13.800197139124144,717.6102512344555,Standard,Credit card,Yes,Both,No,TV,15.452123741051862,152.91607900458388,14,Fantasy,1.7443111827987052,3,Male,5,No,Yes,0DWIRUKFKL,0
90,13.40235884800921,1206.212296320829,Standard,Mailed check,No,Movies,Yes,Tablet,8.200758989661615,124.41080238744225,18,Action,4.269839031334451,6,Female,13,Yes,Yes,9G3PY9XR8J,0
23,19.114219280476377,439.6270434509567,Standard,Mailed check,No,TV Shows,No,Tablet,8.324438397837213,74.37453097779417,43,Drama,2.223346545764884,3,Female,18,Yes,No,R12XOCLCGQ,0
69,11.702693440204712,807.4858473741251,Basic,Credit card,No,Movies,No,Computer,24.14243045305407,168.17343461999687,18,Drama,2.9971220035587134,2,Male,3,No,No,09VXIQX3N3,0
117,11.947697383095935,1397.8805938222245,Premium,Credit card,Yes,Both,Yes,Mobile,22.244910264577705,61.865892756642914,7,Fantasy,2.335086855079469,3,Female,6,Yes,Yes,9YS2QNG5JD,0
19,19.042982404085667,361.81666567762767,Standard,Electronic check,Yes,TV Shows,No,Mobile,13.074649397264771,84.43651956476528,28,Action,4.627267629754406,2,Male,8,Yes,Yes,I4K5H1FFD8,1
25,14.34391050258255,358.59776256456377,Standard,Mailed check,No,Both,No,TV,34.06040436511591,131.26679697398637,47,Fantasy,3.5119883361917137,6,Female,1,No,Yes,588PACE36U,0
41,11.840299858903236,485.4522942150327,Basic,Electronic check,Yes,Movies,Yes,Mobile,36.70517431447754,122.0598423376651,11,Fantasy,3.49576424556873,9,Female,0,No,No,291KCY1RP2,0
23,12.379799504494551,284.7353886033747,Basic,Electronic check,Yes,Both,No,Tablet,17.279119930688807,48.45513921058983,12,Action,2.3863093340639367,4,Male,23,Yes,No,83LDKESBY9,1
48,17.186381773890542,824.946325146746,Standard,Mailed check,No,Both,Yes,Mobile,18.55757839946594,148.62533050077798,17,Comedy,2.8812573532014416,9,Female,13,Yes,No,Q54S05SLGC,0
118,13.312323325582655,1570.8541524187533,Basic,Electronic check,No,Movies,No,Mobile,30.214491329805664,153.0073532383477,26,Drama,1.1880754438487957,0,Male,18,Yes,No,HFXRDOLABT,0
102,18.97589670548737,1935.541463959712,Standard,Credit card,No,Movies,Yes,Mobile,35.40080674053917,90.8955407211696,33,Action,4.758902982570449,1,Male,10,No,Yes,XTH1H9RYG7,0
56,10.366002323265022,580.4961301028412,Premium,Credit card,No,TV Shows,No,Mobile,19.49531921150204,141.02899233978692,13,Drama,4.327969196695406,5,Male,9,Yes,Yes,86PQT02VS5,1
19,11.634369161174757,221.0530140623204,Premium,Credit card,No,TV Shows,Yes,TV,26.384820589056684,67.23392686608992,44,Drama,1.6006935042467,1,Female,6,Yes,Yes,HD8LZ30OEE,0
116,19.115025807193284,2217.342993634421,Premium,Credit card,Yes,Movies,No,Computer,12.756537569943552,77.41574433342201,48,Sci-Fi,4.479481532712031,1,Male,16,Yes,No,Q0BSNOOHMH,0
25,15.899972494529418,397.49931236323545,Premium,Bank transfer,No,Both,Yes,Mobile,20.21397653581448,50.24594004474736,35,Drama,2.5180582663431528,9,Female,10,No,No,VNG4RBU3Q0,1
15,15.641077168999182,234.6161575349877,Premium,Bank transfer,No,TV Shows,No,Mobile,35.63695632204423,144.8767202190779,27,Action,2.9406363368736588,7,Female,14,Yes,Yes,KC244B9UT2,0
103,19.506494965175456,2009.168981413072,Basic,Mailed check,Yes,Both,Yes,Computer,38.09783201833052,111.39630357535384,2,Action,4.34907160098331,4,Female,2,No,No,6XCO0GT95V,0
47,12.75631814765304,599.5469529396929,Standard,Credit card,Yes,Movies,Yes,TV,18.873729960611435,13.221697889826965,42,Fantasy,3.646638587328839,9,Male,13,No,No,YIZ03UX8HS,0
95,8.385548400100916,796.627098009587,Standard,Mailed check,Yes,Movies,Yes,Mobile,12.104749979806352,60.99406321039807,45,Sci-Fi,3.753625453374161,9,Female,12,Yes,Yes,IIT0UDL5BE,0
30,11.772363245346003,353.1708973603801,Basic,Bank transfer,Yes,Both,Yes,TV,27.55173946637469,25.89171180639305,29,Fantasy,3.2619047170671305,9,Female,2,Yes,Yes,2V8V1ZJA1D,1
106,15.591148825902886,1652.661775545706,Standard,Credit card,Yes,Movies,No,Computer,6.843856664271545,105.20569204487948,26,Fantasy,3.9716102657569774,1,Male,8,Yes,Yes,4JGGQDSUCQ,0
17,14.661269800769956,249.24158661308925,Premium,Credit card,Yes,TV Shows,No,Mobile,24.38882768676669,151.97659786805914,18,Drama,3.0562944948109005,2,Male,12,No,Yes,NO1NOTYNRV,0
87,8.187017215505092,712.2704977489431,Premium,Bank transfer,No,Movies,No,Computer,17.013823741088398,159.91647553339996,28,Comedy,4.184763579230495,9,Female,20,No,Yes,KPCJSR8YLE,0
