AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
87,8.62783283265423,750.621456440918,2,2,1,2,0,3,2.74154703660342,172.20957455663455,16,3,2.3421974487844524,8,1,5,1,1,727NAMNLPW,0
27,9.003939381520341,243.1063633010492,1,0,1,0,1,2,1.0837338776382608,138.4053500065028,8,1,1.929028526925341,3,1,21,0,1,8ZGSZ4TIBC,0
77,18.9545030267737,1459.496733061575,2,0,0,0,0,3,12.920110472086966,28.905663424861626,35,4,2.8772099661891333,8,0,19,0,1,UEDNLQDVDR,1
4,10.166680981392863,40.66672392557146,2,0,0,0,1,2,39.44252295208594,143.94743509592183,18,3,3.2510576209220243,9,1,12,1,1,V2MZGT5YE3,1
10,9.839428009433128,98.39428009433128,0,1,0,0,0,2,26.15667539167002,96.94220126576283,31,2,4.6514703392306345,1,0,9,0,0,LYMD6COZ64,0
46,16.848081013587258,775.0117266250139,2,1,0,0,1,3,38.21297642678288,177.76803197078357,47,3,2.1646054211417725,7,0,22,1,0,78IHBX0CWQ,0
36,14.615040944404592,526.1414739985653,2,3,0,1,1,0,33.47622281387684,152.34712883969988,26,1,1.3977144740648226,7,1,4,0,0,QHCVB1DSW4,0
37,19.80628234666132,732.8324468264689,2,1,0,1,0,3,30.146813921782453,179.41159913780368,13,1,4.723357810670617,4,0,13,1,1,VXD1EEGEO4,0
116,17.698825222323208,2053.0637257894923,1,1,1,1,1,3,30.717989015925298,76.92311443395162,9,1,3.1073444853672822,8,1,8,0,1,K96IWE5A0L,1
104,17.25688140810913,1794.7156664433496,2,3,1,2,0,0,14.706500962221854,31.635657373694222,13,0,2.3277225117462064,6,0,23,0,1,YKEORAJE9O,1
24,10.534585144588732,252.8300434701296,0,3,0,1,0,3,39.49311289127897,22.46152069468313,4,2,1.4611065042581246,1,1,11,0,0,E873Z4VDVB,0
89,15.990851217895791,1423.1857583927256,1,0,0,1,1,1,31.44587125858244,94.48349720309596,39,1,1.1987354077153285,5,1,15,1,0,9D4OCYFUEZ,0
41,18.821765220628794,771.6923740457805,2,1,1,0,0,0,29.704391559207465,68.43233660771217,36,3,3.7275287350113664,6,1,24,0,1,ZXES79XTVH,1
33,5.950748058011418,196.3746859143768,2,2,1,2,1,3,29.05712317405316,9.638166585296258,11,2,4.620057539548844,2,0,0,1,1,ZLY1D47OTF,0
78,16.064005740773688,1252.9924477803477,1,3,1,1,1,3,9.673567324427228,71.14462778942779,46,3,4.0965106854294095,4,0,0,1,1,0UBZF0N5SG,0
64,8.54043265778283,546.5876900981011,1,3,1,2,0,2,32.97044391867859,93.19220807921306,7,1,4.657863976419645,4,1,20,0,1,00PT813OBP,0
95,7.8597546022490254,746.6766872136574,0,2,0,1,0,3,18.486603226741952,20.67135866189556,35,1,4.817699603589516,6,1,8,1,1,Y0G6NRIECF,0
14,9.021593456516111,126.30230839122557,1,0,1,0,1,0,21.059675571725645,108.08741055118772,7,3,4.078940322285596,0,0,9,1,0,FN2TCRBMHL,1
109,13.142056732609673,1432.4841838544544,1,2,1,2,1,2,13.233416175573987,17.09623250218506,41,1,3.455897914650343,1,0,6,1,0,AHHOLRO2C0,0
26,16.148049703727644,419.8492922969188,2,3,1,2,0,2,1.9562046568588023,128.57023792350233,1,0,4.8983380077653145,1,1,7,0,0,534SSY5EUH,1
79,9.992177474519533,789.3820204870431,1,1,1,2,0,1,1.0901656189204127,112.60158854661036,14,0,4.930833413519552,4,0,0,1,0,AMVO5WFFIQ,0
41,10.456594880591112,428.7203901042356,0,2,0,1,1,3,7.42702114904433,34.0835490168649,14,2,2.542120075302591,5,0,18,0,1,WWVIH3CXF4,0
114,19.043827309382444,2170.9963132695984,1,0,0,2,0,3,27.66619540696092,68.55648807323344,16,4,4.317259062440453,7,0,16,0,0,FOC95NHW5F,0
88,13.959609216940896,1228.4456110907988,0,3,1,2,0,2,32.89140590484791,5.011284811977166,43,4,2.7541914982719664,4,0,20,1,0,RMQIB88VIH,1
63,7.341197078172575,462.49541592487225,0,0,0,0,1,0,4.659363014389132,22.93239703817835,14,0,3.740665142246843,1,0,9,0,0,65JDIWNCSS,0
68,11.407174048873824,775.68783532342,2,3,1,1,1,0,30.821029085006696,56.83154754927192,47,3,1.1359680426176737,6,1,2,1,1,M8OS98965X,1
98,16.517911154991324,1618.7552931891498,2,0,1,0,0,0,25.40171242078329,17.14034870329899,36,0,2.3019814700820795,3,1,15,1,1,BOJJ1SL7AP,0
104,6.137238708398098,638.2728256734023,0,1,1,1,1,0,14.371728916113492,113.73601922623054,31,1,4.569256149002452,2,1,7,0,0,BCTX05XVDF,0
65,11.816717959772202,768.0866673851931,1,3,0,0,1,1,32.685254422423625,158.88811202872373,32,2,1.3603449567223025,7,1,8,0,1,X34SLTTLM1,0
77,18.55422692395737,1428.6754731447174,0,3,0,0,0,2,16.245976804047757,174.84880178338727,33,0,4.310303584740765,9,0,20,1,0,4JTE28Z6KR,0
37,13.694290658255222,506.6887543554432,1,1,1,2,0,2,30.581607287664585,61.64427479317533,27,3,4.635761649899843,2,1,21,0,0,YQ8XNHQI3W,0
34,13.28997808483177,451.8592548842802,1,2,0,1,0,2,8.665981897658423,165.35379290100295,0,2,1.725233991569009,7,0,20,1,1,W9Y2JOLXK1,0
84,19.28204699403344,1619.6919474988083,0,3,0,0,1,0,25.95232341115676,119.52746121673984,12,4,4.253607734974567,8,1,16,1,1,B3Y6DW3G9Z,0
83,19.838562907259224,1646.6007213025157,2,3,0,2,1,2,7.188755705524892,171.990116384096,33,0,1.081885167007719,8,1,9,1,1,TZ6GINNN5J,0
106,9.163402332508216,971.3206472458708,0,0,0,2,1,2,17.53186648533613,69.15427523774049,31,4,1.5999607958070787,3,1,23,1,1,EDYVBJ2W7R,0
119,8.240980871145364,980.6767236662984,2,3,1,0,1,1,27.35409521970224,141.65112997563412,4,4,1.7276492601841738,5,1,9,0,0,KE1223SJ34,0
1,17.977802761069324,17.977802761069324,0,0,1,0,0,1,12.07522050732446,106.55768194921798,22,4,1.806756694369149,7,0,11,0,0,QZ357UXZEE,0
28,16.80224108850596,470.46275047816687,2,2,0,2,1,1,25.89038207509508,127.51685043423409,21,3,4.782004055310834,1,0,5,0,0,3ON62RW303,0
43,5.030058543682907,216.292517378365,1,2,1,1,1,3,17.519426831905232,154.95444283563776,30,3,2.0772488794330592,4,1,18,0,1,I5XCB7DSAO,0
118,6.679955342428931,788.2347304066138,0,1,1,2,0,0,10.633921180070464,47.46077836100883,2,4,2.193881986126518,9,0,11,0,0,PAHC7LLYC5,0
63,12.57163197872239,792.0128146595106,0,1,0,2,0,0,32.54338128590126,10.336189434956506,46,3,2.7710382868934498,1,0,22,1,0,ZHB2CAXE7W,0
8,19.64102418106339,157.12819344850712,1,1,1,0,1,3,3.592666897560317,51.08718024892018,2,2,2.8366733043556565,0,1,2,1,0,W8Q8O27WI9,1
106,10.719951749755417,1136.314885474074,0,0,0,2,0,3,39.40015955139902,30.903932908808454,45,3,1.6993439019256198,1,0,0,0,0,ETC8OTB21F,0
42,7.0288138317101705,295.21018093182715,0,0,0,0,1,2,35.457895859984674,165.9883673478,40,1,1.2586469276389405,6,0,13,0,0,WDLT7MD3MH,0
37,10.579586007686872,391.4446822844143,0,0,0,2,0,0,9.584487723518198,21.621456927922534,18,1,2.3066979638036056,5,0,13,0,0,XHS0MBNLDY,1
13,6.319260490057581,82.15038637074855,0,1,1,2,1,2,19.04164731020528,77.7126536180044,16,3,4.572257900344294,7,1,12,0,1,0JHISW5NU3,0
18,8.430619101893155,151.7511438340768,1,2,0,2,1,1,8.149467140277576,28.45205171353937,42,4,3.289390462249129,7,0,1,0,1,AD3ULDIXRF,0
58,14.873237927986937,862.6477998232423,2,2,0,2,0,0,31.692867379930025,123.3715840549754,42,2,4.964346341324294,8,1,23,1,1,N38BTJE944,0
74,16.23060118890631,1201.0644879790668,1,2,1,1,0,2,38.53678705079584,93.06561617770588,3,1,1.3586237761353557,0,0,15,1,0,938OSALHMF,0
48,8.213949744703157,394.2695877457516,2,3,0,1,0,1,33.086367275605184,57.90202201733422,34,2,2.2653395830243923,6,1,22,0,0,Q3FAB9HVN9,0
17,10.700430571742084,181.90731971961543,0,1,1,0,1,2,12.648059193773353,105.47671852886064,38,0,3.695780957077399,0,1,8,1,0,TKZQQG8ZHL,0
54,19.76054987901064,1067.0696934665743,0,0,1,1,1,3,38.93672119694468,139.03378815351627,15,1,1.8008942187213908,5,0,1,1,0,EL2Q2GNOQN,0
27,11.327589872091613,305.8449265464736,2,2,1,1,1,0,13.50277369443872,124.33743649120645,40,0,1.9225817177426383,5,1,20,0,0,GRA289RT6N,0
107,5.027869637179146,537.9820511781686,2,0,0,0,0,0,13.578498340365451,159.50605443230043,37,2,1.0909320475288613,7,1,13,1,1,WYNZVJN0ZD,0
119,15.405905904356963,1833.3028026184784,0,3,0,0,1,2,7.73253296707729,137.98398169754017,45,2,2.381247193722669,9,1,18,1,1,BGFXJU289R,0
54,19.777690886119537,1067.995307850455,1,1,0,0,1,0,14.22710256814145,45.96172043796025,31,4,3.327818427656032,6,0,24,0,1,KXN2RWPYZM,1
15,11.142539367762788,167.1380905164418,0,1,0,2,0,3,29.02561415684005,175.19653813054984,42,4,2.695045389721447,1,1,3,0,0,JHGSQ0FG6M,0
110,15.88311078369514,1747.142186206465,1,0,1,0,0,3,7.703738169546424,170.0154087529221,49,2,1.7842746393795663,5,1,7,1,1,Z9AB3IW4YR,0
45,10.626605479577792,478.1972465810006,2,2,0,2,0,0,15.749457083806403,62.82308113712995,23,4,3.6825154720909774,8,0,3,1,0,DAR5275YDT,0
43,7.966847861283873,342.57445803520653,0,0,1,2,0,3,10.997508076509474,31.06437636904121,16,3,1.3735682919855683,7,1,23,1,0,NFWRLA5KP6,0
48,6.443076642426612,309.2676788364774,0,0,0,1,0,2,32.578720370681495,118.097103671848,39,4,4.421465274546824,4,1,13,0,0,W3FCL38NU6,0
80,17.418295889710766,1393.4636711768612,2,0,0,0,1,1,2.765382032302768,116.23341458775757,26,4,4.303541383050368,5,1,22,0,0,QRRDWAZSV8,0
114,12.318004939061645,1404.2525630530272,1,2,1,1,1,0,36.34273010880847,112.42206421970556,8,1,1.841325339720186,0,1,13,1,0,HAAZ0BAJ9A,0
69,15.920107750888487,1098.4874348113055,0,0,0,1,1,2,29.35544504808458,136.0253696699346,5,0,2.490200851664324,6,0,21,1,1,K99OGZ5KVU,1
113,6.424776342387845,725.9997266898265,0,3,0,1,0,3,32.92391617648313,137.9765548362507,8,4,1.4852642585219091,5,1,19,0,0,5JAMXTEZJE,0
1,5.09703244069178,5.09703244069178,2,2,1,2,0,2,27.591775286980745,37.16656835742044,0,4,3.934365594810512,9,1,12,1,0,IAN6A2IBY9,0
67,17.034124401603556,1141.2863349074382,0,2,1,2,0,2,29.511747220067,54.21535001870617,13,1,4.61275574761144,2,0,12,1,0,2JNRBL1G5Z,0
18,14.95487796468187,269.1878033642737,0,2,1,1,0,2,3.169631170859775,57.20292502685764,45,0,2.5480995470475927,9,0,4,0,1,O8O1MIQJ0F,1
70,19.189844526911827,1343.2891168838278,2,0,0,1,0,1,38.3169647774046,122.59600529274088,47,0,3.966089476414574,1,1,0,1,0,1KIKSAZ2M1,0
117,7.143485664064466,835.7878226955424,0,0,1,2,0,3,12.978992572682582,69.23458800591423,6,3,1.666031061881788,2,0,9,1,1,UJZVA24ADZ,0
81,6.1515744485387405,498.277530331638,1,0,0,2,0,3,5.485467394514723,156.13316804334693,23,2,4.257836380029572,5,1,18,0,1,7XLMRYNIS8,0
97,14.477502397629337,1404.3177325700458,0,2,0,0,0,1,18.53562659517885,107.37662589379951,4,1,2.610491077171905,1,0,21,1,1,X9W9VOMG5E,0
41,13.15671268116975,539.4252199279598,1,0,1,1,0,2,3.973640616664262,55.763905403016736,5,4,2.0475879498168914,1,0,23,0,0,Q9NODCYIFE,0
104,15.935200623643489,1657.2608648589228,1,0,0,1,0,1,22.29692189772676,74.32910207283363,25,1,4.54338124138013,4,1,0,1,1,ZIPM2H2AVI,0
70,19.03597584693925,1332.5183092857476,2,0,0,0,0,1,36.24989798640422,124.06109337855888,26,1,3.743615101844125,9,1,22,0,1,CIH600HVUV,0
80,7.465223695188355,597.2178956150684,2,1,0,2,0,2,7.284923954829472,87.49465107612286,18,1,3.580202092530582,1,1,1,1,1,QWPYOYHTXU,1
102,12.863248027626486,1312.0512988179016,2,1,1,1,0,1,13.04284264962421,26.16722040834321,22,0,4.584103006248892,7,1,13,1,1,NSAE7C8IFS,0
112,19.29500772174064,2161.040864834952,1,1,0,2,0,2,16.030985136694074,48.63865485290441,16,4,3.285950978414795,5,0,17,1,0,C1BZND826T,0
43,9.54110340087114,410.267446237459,2,0,0,2,1,0,38.79427322982488,40.826513772992,44,0,1.2572301801664527,3,1,23,1,0,H01SLIC61H,1
54,14.03055185494216,757.6498001668767,1,1,1,0,0,3,39.55475315627831,44.719566322510616,36,3,4.696131447781504,0,0,19,0,1,BCYPPY9TLR,0
47,13.105890280203347,615.9768431695574,2,3,0,1,1,3,15.57646608645159,19.339118350031825,15,1,4.227718179167546,2,1,5,1,0,8IIX7UTKA8,0
43,12.230278683564984,525.9019833932942,2,0,1,2,1,1,34.21661293597714,7.214869100255978,11,1,4.834747296948002,1,1,19,1,0,Q2E0RM5Y5G,0
85,17.94860151265752,1525.631128575889,1,1,1,1,1,0,8.803511969722514,75.57880635731226,29,1,4.911005962109633,3,0,8,0,0,YW53HX14QX,0
71,6.471845790572802,459.50105113066894,1,3,0,1,0,3,3.586163666164313,72.81827362243229,4,3,1.937662682646883,4,1,22,1,1,GB8HEIVO2B,1
96,18.58641455255717,1784.295797045488,1,1,0,2,1,0,37.926957828687776,15.02470866172531,40,3,4.260107787393233,9,1,11,1,1,IPJ6XQB2GO,0
87,8.730054701166106,759.5147590014512,2,0,0,0,0,0,39.8826380190002,37.54150568222197,20,3,4.8552400218494025,9,0,13,1,0,JNLDROL66V,0
102,16.28207248625717,1660.7713935982315,2,0,1,0,0,3,36.13167288101069,71.30382381307683,46,2,1.3585603783152838,9,1,4,1,0,4J6KE1MQ8J,0
76,8.751158276526029,665.0880290159782,0,0,0,0,0,3,7.620567172654114,17.534484845360883,39,4,3.307697055351001,7,1,18,1,0,AA4Z5BOX1D,0
104,12.65720032806756,1316.3488341190264,0,3,0,0,1,2,9.027053605409638,65.72314228868726,31,2,2.4462478478131486,7,1,11,1,0,BIJ5O5Z9K4,0
24,7.302520361536848,175.26048867688434,1,2,1,0,1,1,3.021039045238177,112.90279613583728,26,1,3.176027898998935,0,1,12,0,0,6FV49WSESG,0
14,10.942329798474145,153.19261717863802,1,1,0,0,1,3,20.69149767311404,173.066242971411,28,4,1.0600526607479517,8,1,5,1,0,PHWNW7LY0M,0
59,9.16138252284872,540.5215688480744,0,3,0,2,0,2,18.900014540698955,51.40058390958576,10,4,3.0678060505281364,5,1,14,1,0,K5KI18RIZQ,0
25,10.09524975061492,252.38124376537297,2,2,0,2,1,3,17.116696725089913,26.1127856144358,3,2,1.083808178370841,8,1,11,0,0,E94H3CC5TM,1
48,8.582345526239155,411.95258525947946,2,0,1,2,0,3,35.71207595608632,31.499352724676022,35,1,3.1534552044300104,2,1,23,1,1,OQ7JVSWV4D,0
34,16.7304774384182,568.8362329062187,0,0,0,2,0,1,16.323251805102082,121.9123525409674,18,3,1.7615873426970987,2,1,21,1,1,O3FDPBXQ8O,0
56,13.736795074400431,769.2605241664241,2,1,0,2,0,0,9.72232292183281,42.062840832702136,32,3,3.457114801373724,1,1,24,0,1,ZS4K4MFY09,0
115,17.663572780415386,2031.3108697477687,1,1,0,0,0,3,24.848615688032613,49.080756212922445,2,1,3.937614661468864,8,0,18,1,0,SU5EO16OCW,1
102,14.93596104323659,1523.468026410132,0,2,0,1,0,3,37.5091883209404,7.921032931916892,2,3,3.6302720550413903,3,0,21,0,1,GVRXWS6XHY,0
90,15.98873408769582,1438.986067892624,0,1,0,1,1,3,9.482134730642809,142.76846741150504,18,2,2.3843657851834847,4,0,24,1,0,5Y5N6DXX7S,0
79,12.397463249238168,979.3995966898152,1,3,1,0,1,2,9.803250756373748,75.93064536257612,30,4,3.66038880228899,5,1,1,0,1,VL8Q2V7021,0
73,13.892767313957552,1014.1720139189014,0,1,1,0,1,2,18.371581587348288,146.4586743590032,20,4,1.265684153463873,5,1,10,1,1,LVG1JULM0B,0
48,11.356557176094457,545.1147444525338,2,0,1,1,1,1,27.264143835536505,5.59968646106282,40,2,4.741521360682295,5,0,23,1,0,0FFTU27R88,1
5,11.286520159457565,56.43260079728782,1,2,0,2,1,3,22.921294331632847,134.83394997807824,16,0,1.060088696358271,2,0,9,1,1,FC2PF5Y56A,0
31,10.77565436449428,334.04528529932264,2,0,0,2,1,1,24.607349478139533,18.96705426973525,1,2,3.03780849218812,0,0,24,1,1,HU88RE4ADV,0
