AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
114,11.06438377169856,1261.3397499736357,Basic,Credit card,No,Both,Yes,Mobile,8.411934356409638,179.1166710229883,15,Fantasy,1.4060823565634606,7,Male,12,No,Yes,TD5A2BGK6I,0
37,12.451684400558918,460.71232282068,Basic,Bank transfer,No,Movies,No,Computer,9.480169492880446,98.82922946129376,25,Sci-Fi,1.7386868050091335,5,Male,19,Yes,Yes,IQNT12I9NL,0
96,11.16436452793765,1071.7789946820144,Standard,Credit card,Yes,Both,No,Tablet,2.2590580276833023,53.677475281110496,1,Comedy,1.976086358858129,2,Female,5,Yes,No,SJ14M4UD6X,0
17,5.558480855651058,94.49417454606798,Standard,Mailed check,Yes,Movies,No,Mobile,39.15208329318026,22.066721153842657,40,Sci-Fi,2.7560653138844207,0,Male,22,No,No,0MK7716T6K,0
16,9.592051156884033,153.47281851014452,Premium,Mailed check,Yes,Movies,Yes,Tablet,8.284526603951821,102.02070497212314,47,Comedy,2.609604354452477,0,Male,12,No,No,VHJ0T3C7SC,0
41,5.599084737854108,229.56247425201843,Premium,Credit card,No,Both,No,Tablet,27.768115820387447,160.36051771460572,33,Action,4.978517656423939,3,Male,10,Yes,Yes,5DTTNF4SF3,0
12,5.74450723695086,68.93408684341033,Standard,Electronic check,Yes,TV Shows,Yes,Mobile,33.34378678199649,41.11627957423916,26,Drama,2.9579029646077912,0,Female,23,Yes,Yes,72YO8KLZ8O,0
6,17.34033285654362,104.04199713926172,Standard,Electronic check,No,TV Shows,Yes,Mobile,1.5925841882036385,163.74182393032424,10,Sci-Fi,4.806383001429124,9,Male,8,Yes,No,OWAHURPGJ6,1
77,18.660046154212687,1436.8235538743768,Basic,Credit card,No,Movies,No,TV,26.019820934648045,76.52468905943138,18,Action,4.762505023243783,1,Male,18,No,No,PL7U0RMZLX,0
73,11.68799030886327,853.2232925470187,Premium,Electronic check,No,Movies,Yes,Tablet,37.31810112818184,124.98771629048582,31,Fantasy,2.4321351015329946,4,Male,3,Yes,Yes,1IEIS7QB79,0
73,16.56756357699117,1209.4321411203553,Premium,Bank transfer,No,Both,No,Tablet,26.20766458450554,70.29469104733627,26,Drama,2.4604319356241557,3,Female,7,Yes,No,IMHMPRMZ9B,0
73,17.724294029572768,1293.873464158812,Premium,Mailed check,No,Movies,No,Computer,9.810759470386287,123.43825963059447,36,Comedy,3.823223858949996,4,Male,1,No,Yes,Y0UY8P8WKD,0
66,8.006830631662016,528.450821689693,Basic,Electronic check,No,Both,Yes,Computer,37.57978754052498,158.5859507801976,47,Action,1.6859596382628357,5,Female,10,No,No,XQKQD1C70D,0
53,17.355071514535037,919.818790270357,Premium,Electronic check,Yes,TV Shows,Yes,TV,17.880127076111414,33.27441826399894,14,Fantasy,4.245825585576829,8,Female,16,No,Yes,SXBEL1RLA0,1
28,16.491728583561226,461.76840033971433,Standard,Mailed check,Yes,Both,Yes,Mobile,16.368272036134005,135.95798429766322,9,Comedy,3.5448726586614185,6,Male,8,No,Yes,STMJ45BRJ8,0
108,6.136193943977045,662.7089459495209,Basic,Bank transfer,No,Both,No,TV,19.628361826077235,141.99494251916244,5,Action,3.0528677193855374,7,Female,21,No,Yes,LYT3ULMTXP,0
10,12.352224842478035,123.52224842478036,Standard,Credit card,Yes,Movies,No,Tablet,1.2940866258578634,17.30208972635176,3,Sci-Fi,3.723411262944616,6,Male,0,No,Yes,10CK94HEHK,1
21,9.240504559549954,194.05059575054904,Standard,Mailed check,No,Both,No,Computer,37.74532678341841,18.432141828318827,12,Comedy,3.5093307840475103,4,Female,10,No,Yes,0LMUJGW10M,0
49,5.131637480683612,251.45023655349695,Basic,Mailed check,No,Both,No,Tablet,15.405579570927292,58.7490313365265,26,Comedy,3.347168298911903,6,Male,8,No,Yes,HBEUJGBAEY,0
25,16.597697622622054,414.94244056555135,Basic,Electronic check,No,Movies,No,Computer,5.614874145800192,132.7043848467368,22,Sci-Fi,1.787192512500673,2,Female,16,Yes,Yes,PNE9FYTCR0,1
2,10.950550368742258,21.90110073748452,Premium,Mailed check,No,Both,No,Tablet,17.12634567905053,77.22253160377963,4,Action,4.578236920960423,1,Male,9,Yes,No,QJ1JZNJ7NF,0
12,11.355289108655974,136.2634693038717,Basic,Electronic check,No,Both,Yes,Tablet,20.52738865638076,58.09946211392921,13,Sci-Fi,1.143476536836593,8,Female,21,No,No,O4548B82WQ,0
90,10.342110737077096,930.7899663369386,Standard,Bank transfer,Yes,Both,Yes,TV,9.90034790387826,131.44200497475293,38,Action,1.1520311937063543,4,Female,15,No,Yes,IHPVJ3H2K9,0
45,11.777125137177674,529.9706311729954,Premium,Electronic check,No,TV Shows,No,TV,26.93160173747647,136.84284451019846,0,Action,4.346770516981639,5,Male,15,Yes,No,05F56S9DIJ,0
30,19.004850963651133,570.145528909534,Standard,Mailed check,No,TV Shows,No,Computer,14.540570072149617,148.42749910459332,47,Fantasy,3.741363904845025,5,Male,19,Yes,Yes,EG5ZIJ7PA4,0
16,14.262844401160953,228.2055104185752,Standard,Credit card,Yes,Movies,Yes,Mobile,9.742811336787126,19.575502085627228,32,Drama,3.2238194565741707,9,Male,14,No,No,CTTJ6WHRLQ,0
98,19.46754339585905,1907.819252794187,Basic,Mailed check,No,Movies,Yes,Computer,35.087612310099544,13.300338974170716,25,Fantasy,3.498935023793582,7,Female,12,Yes,Yes,T22HKLA2YE,0
29,11.918231570159318,345.6287155346202,Basic,Electronic check,Yes,TV Shows,Yes,Computer,20.95745051345381,63.73076582812738,15,Comedy,1.0396253517963112,7,Female,15,No,No,ZXM029E5JO,1
114,5.111713624368909,582.7353531780557,Standard,Mailed check,Yes,Movies,Yes,Mobile,16.359622650766322,62.08727680801137,9,Comedy,3.2341839486944224,4,Male,10,No,No,YCCYBUZ9UV,0
97,11.23768103412464,1090.05506031009,Premium,Credit card,No,Movies,Yes,Computer,15.831607881892296,74.29584884952557,48,Fantasy,4.281876188533561,7,Male,19,No,Yes,1T86EI3DON,0
90,16.957377420138393,1526.1639678124554,Basic,Credit card,Yes,TV Shows,No,Computer,16.02755231612504,35.111613048767786,31,Action,3.8772353699384974,1,Male,17,Yes,Yes,GLRMAICQ03,0
55,12.419660108604605,683.0813059732533,Basic,Electronic check,No,Both,Yes,TV,1.6658206876776422,126.60151985112368,18,Sci-Fi,4.089427005993256,5,Female,3,Yes,Yes,SUZ2JWN7JK,0
28,7.04909768625736,197.37473521520607,Standard,Electronic check,Yes,Both,Yes,Mobile,16.268167190801726,37.85970379193184,36,Action,4.247765468508509,3,Male,12,Yes,No,6NYB4V7R0A,0
63,16.454959739687666,1036.662463600323,Standard,Electronic check,No,Both,No,Tablet,37.88261344456022,94.81276613767874,10,Sci-Fi,4.8926159256236,3,Female,13,No,No,SLQ1NHISGT,1
91,11.37498815602579,1035.123922198347,Standard,Mailed check,Yes,TV Shows,Yes,Computer,39.10911495830122,121.9886603048672,7,Action,1.5956269852907266,2,Male,4,No,No,7TKMF3CCOJ,0
77,13.00648893909096,1001.499648310004,Premium,Mailed check,No,Both,Yes,Computer,3.6109500109606327,69.54981124394713,20,Sci-Fi,1.6620428879336235,3,Male,10,No,Yes,ACHCZOF2BH,0
10,13.568106086715565,135.68106086715562,Premium,Bank transfer,Yes,Movies,No,Tablet,28.630949015946587,117.7542154632869,37,Sci-Fi,4.569302963450069,2,Female,3,No,Yes,W8OOSMGBV8,1
54,16.256759047107224,877.8649885437901,Basic,Electronic check,No,Both,Yes,Computer,38.28776147629873,172.19124594616355,36,Sci-Fi,1.827376401918248,6,Male,20,Yes,No,99AXLCSK5U,0
52,16.778088996359173,872.460627810677,Premium,Mailed check,No,TV Shows,No,Tablet,25.7210171477876,66.99132538826454,1,Sci-Fi,2.165317731965417,0,Female,20,No,Yes,91Q8M3SKGC,0
27,17.312118972539345,467.4272122585623,Premium,Mailed check,No,Movies,No,Mobile,16.34771263919967,157.73675319920196,9,Fantasy,2.6393982496851467,5,Female,21,No,Yes,J47U6HICWV,0
89,9.14438022969482,813.849840442839,Standard,Electronic check,No,Movies,No,Mobile,13.833860251256706,126.1850365109674,29,Drama,3.526340238272528,7,Female,5,No,No,WGSYG7Y30N,0
64,10.00637131876671,640.4077644010695,Standard,Credit card,Yes,Movies,Yes,Computer,28.740013364720745,164.7479126313538,40,Action,3.790350948873647,6,Male,21,Yes,No,N6JAHX3DOD,0
90,12.071028031398235,1086.392522825841,Basic,Mailed check,Yes,Both,No,Tablet,28.642852350905915,146.24928851734205,16,Sci-Fi,3.994053041085024,6,Female,8,Yes,Yes,D7AQ5U0K1P,0
13,15.16953509044412,197.2039561757736,Basic,Bank transfer,No,TV Shows,Yes,Mobile,36.22062030497607,19.476790849760096,47,Sci-Fi,1.2504539466316924,4,Male,23,Yes,No,Q039YC4U9T,1
74,9.303252573182997,688.4406904155417,Standard,Bank transfer,No,Both,Yes,Tablet,16.160466471405392,29.848622120118268,36,Drama,3.387854854352581,9,Female,6,No,No,JEVG085U2Z,0
75,16.633816445210044,1247.5362333907533,Basic,Mailed check,Yes,Movies,Yes,Mobile,26.93880685672317,50.66146440398759,0,Comedy,3.033265223931958,2,Female,2,Yes,No,K2GHKCSXVK,0
50,5.430238440732112,271.5119220366056,Premium,Electronic check,Yes,Both,No,Tablet,16.348654192783656,94.0982810569344,22,Action,2.139577171272724,4,Female,15,No,No,HMC83OQI58,0
86,18.572338308499265,1597.2210945309369,Premium,Credit card,No,Movies,No,Computer,33.48784240876341,103.01956541298654,20,Drama,4.150981560648411,3,Male,14,No,Yes,5G259H2A0S,0
59,7.492638243335153,442.06565635677407,Basic,Credit card,No,Both,Yes,Computer,35.722750045718136,118.49759904852664,28,Action,3.767872899357153,7,Female,6,Yes,Yes,BGFIPJJEYP,0
60,9.058324694250071,543.4994816550044,Standard,Credit card,No,Both,Yes,Computer,8.415009474191887,104.48765960841428,17,Sci-Fi,1.198234464872142,9,Male,13,No,No,4FT43NW165,0
54,18.50673620756423,999.3637552084684,Standard,Mailed check,Yes,TV Shows,Yes,Computer,1.0991446531552045,68.21968257910002,7,Sci-Fi,3.559715892220904,2,Male,5,Yes,No,0UDIERQD02,0
61,9.934527171533167,606.0061574635233,Basic,Bank transfer,No,Both,Yes,Tablet,24.185812476106943,34.12991601797829,44,Sci-Fi,3.375402648126986,3,Male,11,Yes,Yes,3XKMHMP8HR,0
23,6.799601231309872,156.39082832012704,Standard,Electronic check,No,Both,Yes,Mobile,18.209168793878906,138.70511305925368,17,Sci-Fi,1.3123656403305328,2,Male,15,No,Yes,OHJIC7GX8G,0
94,7.353023767702111,691.1842341639984,Premium,Credit card,No,Movies,Yes,TV,2.391099657858591,21.199677169780973,6,Sci-Fi,2.919103319361477,0,Female,23,No,No,35PQBQX3VA,0
113,17.40405150038997,1966.6578195440663,Standard,Credit card,Yes,Both,No,TV,29.703296196514625,134.39043472084143,48,Sci-Fi,4.06158455826273,2,Female,23,Yes,Yes,LFB0SIZ9DV,0
15,13.10342396998564,196.55135954978465,Basic,Credit card,Yes,Both,Yes,Mobile,1.2379406949926364,164.46683753258367,37,Drama,1.8473396258631676,3,Female,17,Yes,Yes,5EEVGKUS7T,0
73,9.06798164627096,661.9626601777801,Premium,Bank transfer,No,TV Shows,No,Computer,19.674231410663864,97.62275038873064,12,Comedy,4.522940879993249,3,Female,1,Yes,Yes,TWOCD316MP,0
76,18.812006455608067,1429.7124906262131,Standard,Electronic check,Yes,TV Shows,Yes,TV,18.13221220269288,79.58824791159601,15,Fantasy,4.905183328566221,1,Female,5,No,No,LK5GG0NK16,1
87,10.07876097494596,876.8522048202987,Premium,Mailed check,No,Movies,Yes,TV,9.27429437622768,160.44893652367074,2,Sci-Fi,2.8424744670806006,0,Male,14,No,Yes,S8KYX5OAR8,0
26,10.647743319871294,276.84132631665364,Premium,Bank transfer,Yes,Movies,No,TV,31.18776563481756,120.92911035515728,5,Comedy,2.3551735063143604,5,Female,14,No,Yes,RLA1T2P1CF,1
33,7.453038305278278,245.9502640741832,Standard,Mailed check,Yes,Both,Yes,Mobile,5.175553987394341,46.713423784264585,3,Drama,2.9908909980915714,2,Female,11,Yes,No,Y1H2OSHNUF,0
102,15.25536693127648,1556.0474269902008,Premium,Bank transfer,No,Movies,No,Mobile,27.40421999876821,19.84282457790025,45,Action,2.9492656734449665,6,Male,18,No,No,39AWBVXH3G,1
105,5.093553228229969,534.8230889641468,Basic,Mailed check,Yes,TV Shows,No,TV,24.73457588538843,46.713244487067975,35,Action,4.20185146140315,7,Female,22,Yes,Yes,UA33Y9B0I9,0
58,8.263874800581597,479.3047384337326,Standard,Bank transfer,No,Both,Yes,Mobile,34.3320767759933,152.59658238922458,35,Comedy,3.00873649193269,5,Female,4,Yes,Yes,M8KIC3N5DZ,0
71,7.543186218958145,535.5662215460284,Standard,Mailed check,No,TV Shows,No,TV,28.050906518165156,179.53425125289644,5,Comedy,2.782801144691288,5,Female,21,Yes,Yes,4NDCPCAR2Q,0
53,19.211658021078268,1018.2178751171482,Premium,Credit card,Yes,Movies,No,TV,7.677177127706744,106.70071254730682,16,Comedy,2.8701800802917106,2,Female,10,No,Yes,9G8SDXZN61,0
13,12.626279479243404,164.14163323016425,Premium,Mailed check,Yes,Both,No,Tablet,17.24519961090813,135.98835617683443,27,Drama,4.855914719680804,6,Female,5,No,Yes,FQ0TCU13H3,0
13,6.107439859111024,79.39671816844331,Basic,Bank transfer,No,Movies,Yes,Tablet,29.91532289826748,83.16595902574551,33,Comedy,4.081800108988055,1,Female,12,No,Yes,GFUKM1T60L,0
28,9.583541906784204,268.3391733899577,Basic,Bank transfer,Yes,TV Shows,No,Mobile,5.795652083970387,143.26067499990592,37,Drama,2.3297742862369413,3,Male,22,No,Yes,QFT5NLVVLG,0
116,11.609048861076994,1346.6496678849314,Premium,Electronic check,Yes,Movies,Yes,Mobile,35.81473665497329,104.69910819565273,46,Sci-Fi,4.301360527903437,7,Male,4,Yes,No,7NRXTLEJJP,0
59,16.90562953374427,997.432142490912,Standard,Electronic check,Yes,Both,Yes,Tablet,11.283709101871985,101.92177936114254,19,Comedy,1.1306280013463792,5,Female,2,No,Yes,5AEMUJLMTY,0
46,10.194194453125798,468.9329448437867,Standard,Credit card,No,Both,No,Tablet,34.77733415027751,97.59583369341703,43,Action,4.599811961601802,0,Female,23,No,Yes,Y40BDSDO8P,1
52,14.325475093691274,744.9247048719462,Premium,Credit card,Yes,Both,Yes,Computer,36.33537643324257,136.45200310960752,2,Fantasy,4.642435115179497,0,Female,1,Yes,Yes,CB63QAMUEV,0
15,14.42741819138764,216.4112728708146,Standard,Credit card,Yes,Both,No,TV,35.93678728904443,148.33471951705656,44,Action,3.947171379976526,1,Female,23,No,Yes,JJESUYVQ9R,1
60,9.927995725644552,595.6797435386732,Standard,Bank transfer,Yes,TV Shows,No,TV,20.470364650928524,137.7332007734588,42,Fantasy,3.7568687521514255,0,Female,13,Yes,No,EEZHSIUY4R,0
28,15.63887402011738,437.8884725632866,Basic,Electronic check,No,Movies,Yes,Computer,39.433200304570654,137.140716877191,38,Comedy,4.10127313253175,8,Female,11,Yes,Yes,236H84R8G8,0
33,19.011533272705478,627.3805979992807,Standard,Mailed check,No,Movies,No,Computer,33.97026941960869,176.47001296486656,27,Drama,1.1477590319248736,6,Male,18,No,No,9TMZDOGGWE,1
64,19.62478627851442,1255.986321824923,Premium,Credit card,No,TV Shows,Yes,TV,1.6262855628543411,13.352790150379482,46,Fantasy,2.614804426689679,5,Female,20,No,No,FHTLALW53D,0
9,19.63730274740572,176.73572472665148,Premium,Bank transfer,No,TV Shows,No,Mobile,32.58310015256545,168.78439816204153,20,Comedy,1.3043597224490546,1,Male,4,No,No,5ZG4OFPI9O,0
86,16.787997473014425,1443.7677826792406,Standard,Mailed check,Yes,Movies,No,Computer,9.32266476337738,168.5345239571418,16,Action,1.170231314651713,5,Male,23,Yes,No,AVVNFYI96Q,0
118,16.694394788712295,1969.9385850680508,Premium,Electronic check,No,Both,No,Mobile,17.53218938455642,97.26203858913472,41,Action,3.356613851927507,6,Male,24,No,No,8VZYT8VY9C,0
114,13.928191684895085,1587.8138520780394,Standard,Credit card,No,TV Shows,Yes,TV,31.742625058671447,130.4458389402538,34,Action,4.38270567007204,9,Female,13,No,No,I78PP7FR9Y,0
77,17.031908149332683,1311.4569274986166,Standard,Electronic check,Yes,Movies,Yes,Computer,34.40099676447396,28.43460484016415,24,Fantasy,2.2999639295856658,1,Female,9,No,Yes,PTG4TG9VRG,0
21,11.615064686143963,243.9163584090232,Basic,Electronic check,No,TV Shows,No,Computer,17.732882329395945,117.01063188898932,33,Action,2.871605512519908,9,Female,2,No,No,L3JGNHRODY,0
21,9.19950861465316,193.1896809077164,Premium,Electronic check,Yes,Movies,Yes,Computer,30.993881149767105,41.44894869242713,0,Sci-Fi,2.413999030602809,2,Male,6,No,Yes,SUNGXME1ZH,0
81,16.16345004961144,1309.2394540185269,Standard,Bank transfer,No,TV Shows,No,Tablet,11.692992253984992,73.31456257923084,10,Fantasy,2.793207241345973,4,Female,19,No,Yes,HFP1CZDWYG,0
77,6.323884644692711,486.9391176413388,Premium,Mailed check,Yes,Movies,No,Tablet,24.211731993305577,10.78709486026604,39,Action,4.0884094561101065,1,Female,21,Yes,No,Z0NC1U79Z1,0
34,10.82335314643923,367.9940069789338,Premium,Bank transfer,No,Both,No,Tablet,9.225304952855952,30.25779679817552,34,Comedy,3.825438867474245,6,Male,1,Yes,Yes,7STLTAPGMZ,0
85,13.483419574003968,1146.0906637903372,Standard,Mailed check,No,Both,Yes,Computer,23.26139320097476,164.910427314195,37,Drama,3.89060637131483,5,Female,10,No,No,A9YMMJY5M9,0
15,13.885649669351858,208.28474504027787,Basic,Credit card,No,Movies,Yes,Mobile,32.43222833017788,132.16443671658652,17,Fantasy,4.304920344994487,2,Male,9,No,Yes,AR81ZNVJJ2,0
118,11.707244911267576,1381.454899529574,Premium,Bank transfer,No,TV Shows,Yes,Mobile,38.520078953539965,75.40737792722288,6,Fantasy,1.5167393703222865,0,Female,5,No,Yes,CPP0Q9V1V2,0
28,12.950486017213317,362.6136084819729,Standard,Credit card,Yes,Both,No,Tablet,24.273378180000755,31.2249441733996,29,Comedy,1.241193202692418,7,Female,22,Yes,No,X734D088PJ,1
12,11.430000753293614,137.16000903952337,Premium,Bank transfer,Yes,Both,Yes,Computer,14.060609603866974,167.13067617866835,30,Comedy,2.440855483038018,2,Female,24,Yes,Yes,SDXYAWSV5G,1
26,14.28361597340249,371.3740153084648,Basic,Mailed check,No,Movies,No,Tablet,13.357933633181409,147.6638574003412,25,Action,1.6991852027113663,8,Male,19,Yes,Yes,ZW9BTMFN8A,0
69,19.19240485806018,1324.2759352061523,Standard,Credit card,No,TV Shows,No,Mobile,35.62695631870312,27.61508255223756,0,Sci-Fi,4.3046637910358445,5,Male,14,No,No,1CIZ10LDYH,1
100,19.706145726524685,1970.6145726524685,Basic,Bank transfer,Yes,Movies,No,Tablet,13.18537100717328,36.422035788601775,35,Fantasy,4.371821172412918,1,Male,4,No,Yes,5813KWSBZA,0
32,8.54574916181997,273.46397317823903,Standard,Mailed check,No,TV Shows,Yes,Mobile,5.022632242377388,118.6319452205569,38,Action,4.300071501652562,2,Male,16,Yes,Yes,5DDG90G1BM,0
35,17.209609175777892,602.3363211522262,Standard,Mailed check,Yes,TV Shows,Yes,TV,34.68157679552593,52.96013806499793,39,Drama,4.195610626542648,4,Female,5,Yes,Yes,YHMK8LX975,0
