AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
32,5.3175236737661695,170.16075756051742,Basic,Mailed check,Yes,Both,No,Tablet,35.20537641187992,14.672850388106152,8,Comedy,3.8660680372815737,0,Male,12,No,No,FDDX5YFNUV,0
11,10.677593813165744,117.45353194482315,Standard,Electronic check,Yes,Both,No,Computer,10.018399448055703,29.102580771780197,23,Sci-Fi,1.3303798791146604,6,Female,21,No,Yes,99P65M9S6G,0
118,19.15019310081326,2259.722785895965,Basic,Credit card,No,Movies,No,Tablet,6.665468935655753,72.12464499128848,35,Fantasy,2.4880586057919096,8,Female,9,No,No,KBIJS0DFWO,0
114,14.69606838747478,1675.351796172125,Standard,Electronic check,Yes,Both,Yes,TV,23.674092855789574,42.83232357150864,6,Sci-Fi,4.14728300098575,0,Female,0,Yes,Yes,ASLN1ER0TD,0
60,18.070611109729704,1084.2366665837822,Basic,Mailed check,No,Movies,No,Tablet,14.511358977196268,72.96584011414646,22,Comedy,1.2604941633453404,4,Male,3,Yes,Yes,RUG0F1HALD,0
84,19.660859142917968,1651.5121680051093,Standard,Electronic check,No,TV Shows,Yes,TV,13.829232847736654,128.84171440525336,35,Sci-Fi,4.374402514353056,0,Male,16,Yes,No,WN5YH98EM0,0
4,17.199953706525402,68.79981482610161,Standard,Electronic check,No,Movies,No,Computer,30.071011797893348,178.51278790317312,28,Comedy,3.66469494702084,9,Male,3,Yes,Yes,ZXP1EATBRN,0
29,15.471952621640446,448.6866260275729,Standard,Electronic check,No,TV Shows,Yes,Mobile,21.30734864580328,22.36513492985359,5,Comedy,1.9585770303546788,6,Female,3,Yes,No,OTU5VIQSO8,1
41,6.572840879967819,269.4864760786806,Basic,Credit card,Yes,Movies,Yes,TV,24.28235267370716,165.59216075325674,25,Fantasy,2.871452351645637,7,Male,23,Yes,No,5GONYGFTZF,0
61,7.021445449732946,428.3081724337097,Basic,Credit card,Yes,TV Shows,No,Mobile,18.77062619436656,154.71413651659014,15,Sci-Fi,2.184704450094852,5,Male,19,Yes,No,VSMQKJOY42,0
35,10.76922698578629,376.9229445025201,Standard,Electronic check,No,Both,Yes,TV,38.20571325353095,61.50570323145144,31,Action,4.522265970900808,7,Male,13,No,No,XUV5VR7CCK,0
38,11.390884060322698,432.8535942922625,Premium,Credit card,Yes,Movies,No,Computer,12.633763119673212,6.675640218138136,20,Drama,4.887563045777259,0,Male,19,No,Yes,LGWFCEU83K,0
116,14.55032289843334,1687.8374562182676,Premium,Mailed check,Yes,Movies,Yes,TV,6.463019892605527,77.9422528941519,14,Comedy,4.095212279806617,7,Female,24,No,Yes,35DPL0W5HE,1
25,8.37340326693705,209.33508167342623,Basic,Mailed check,Yes,Both,Yes,TV,33.443627927964705,134.8590557681757,45,Action,1.3799588641321874,6,Male,23,Yes,Yes,HQPFRZ96O9,0
28,19.83884269785825,555.4875955400312,Standard,Credit card,No,Both,No,Computer,7.975378522192111,22.80943563991269,37,Comedy,1.1261999869652413,1,Male,12,Yes,No,3YMCDYFKL5,1
57,19.62669834169695,1118.721805476726,Premium,Credit card,Yes,Both,No,Tablet,17.019335591988344,147.91193006043747,44,Comedy,4.043363422738287,3,Female,8,No,No,OCVCX57U82,0
107,19.491361892562686,2085.5757225042075,Basic,Mailed check,Yes,TV Shows,Yes,Tablet,1.8919345056250976,149.3262716432716,15,Fantasy,1.8050247419953436,7,Female,13,Yes,Yes,ZDUEEXKN8T,0
19,11.458287120523304,217.7074552899428,Premium,Mailed check,Yes,Both,No,TV,36.57044943677784,103.27578084982731,22,Fantasy,4.194276429885855,8,Female,4,Yes,Yes,JWOCGWG73Y,0
19,16.491267997113393,313.33409194515446,Premium,Credit card,Yes,Both,Yes,Tablet,7.357006781468016,149.11126937845685,11,Fantasy,1.5526750242864529,7,Female,1,No,No,D2F823DF2O,0
66,19.40281378225009,1280.585709628506,Premium,Mailed check,No,Both,No,Mobile,38.315281555092426,143.18370536184543,4,Drama,2.722422734968631,2,Male,1,No,Yes,4K5S7O7M13,0
94,15.100051911611796,1419.4048796915088,Basic,Mailed check,Yes,Both,No,TV,19.256959738188403,42.613062302741945,41,Sci-Fi,4.31176748710058,7,Male,18,Yes,Yes,8VPLFPG1E1,0
74,14.123515383118752,1045.1401383507878,Basic,Mailed check,No,Movies,Yes,Mobile,22.400713057141363,179.27652873194097,8,Comedy,1.9752591366060832,5,Male,2,No,Yes,JOEJZZUD9Y,0
19,15.388559255865443,292.38262586144344,Premium,Electronic check,No,Movies,No,Computer,35.807416236998016,165.97859691615392,12,Drama,2.773078391053278,2,Male,12,Yes,Yes,IOZ3XMDCQL,0
109,11.582215209697743,1262.461457857054,Standard,Credit card,No,Both,Yes,Mobile,35.965941009588825,140.54831047093003,36,Action,2.752389511761696,1,Male,16,Yes,Yes,4H6J4OYX28,0
58,13.82096244145976,801.6158216046662,Standard,Bank transfer,No,TV Shows,Yes,Computer,26.319745060636556,79.44665423228567,1,Action,2.1900080589671305,9,Male,7,No,No,LDZK7AUMW6,1
61,19.00650808694506,1159.3969933036487,Basic,Mailed check,No,TV Shows,No,Mobile,36.82120684589725,34.585902936385146,19,Sci-Fi,3.6162543139298418,1,Female,3,Yes,No,W6XUBV0I88,1
5,14.744214415657485,73.72107207828742,Premium,Electronic check,Yes,Movies,Yes,TV,3.60566278831855,132.7265654784129,33,Sci-Fi,4.841398650616456,2,Female,15,Yes,No,PBB56CK76R,0
103,6.319946607529569,650.9545005755456,Standard,Electronic check,No,Movies,Yes,Tablet,3.044633158604312,176.93518180670404,6,Action,3.898292686569361,2,Male,9,Yes,No,JEH83KXPWU,0
17,13.297812733416803,226.06281646808569,Basic,Electronic check,Yes,Both,Yes,Tablet,17.061362276644772,156.4405513906981,21,Action,3.8887229593317247,9,Female,16,Yes,No,Z2HDC37FJ8,0
17,5.307184754592951,90.22214082808016,Basic,Mailed check,No,Both,Yes,Tablet,23.996834958395,39.83594960154876,27,Fantasy,2.282776046215756,7,Female,12,Yes,No,A5X4Q9IF3N,0
67,10.941709693171196,733.09454944247,Premium,Mailed check,No,Both,No,Tablet,35.490185752043715,133.01654998180112,31,Drama,3.774006029716272,8,Female,20,Yes,No,0KHSJQETQ8,0
94,6.399152330374598,601.5203190552122,Standard,Bank transfer,No,Movies,No,Mobile,20.89701110264597,130.84842534753614,11,Sci-Fi,1.1877788297379608,4,Male,13,Yes,Yes,2FK2F1S0DC,0
21,5.459265978298418,114.64458554426676,Premium,Credit card,No,Movies,No,TV,38.26332156064653,114.70135045714264,32,Sci-Fi,1.3531019027525175,1,Female,19,Yes,Yes,Z2FSCUSL3J,0
53,17.419587343237524,923.2381291915888,Standard,Bank transfer,Yes,Both,No,Mobile,7.927789868716463,125.19837237082002,47,Fantasy,4.155590881583277,5,Female,22,Yes,Yes,95USTSH1CN,1
12,12.527955271353648,150.33546325624377,Premium,Mailed check,Yes,Both,No,Mobile,31.8469321608502,82.96506046930519,12,Comedy,4.108768060367778,2,Female,13,No,No,XBN3T9F34O,0
114,18.76849782449057,2139.608751991925,Premium,Electronic check,No,TV Shows,No,Tablet,33.58845833319778,92.3799709893894,18,Drama,3.1430915077484927,5,Male,24,No,Yes,7DSX2WKFIG,0
91,17.998799316964874,1637.8907378438034,Standard,Electronic check,Yes,Both,No,Computer,11.239128521040223,51.93895150064148,39,Comedy,3.816393779583309,1,Male,18,No,Yes,813PM3H3EL,0
108,7.143444961107214,771.4920557995791,Standard,Mailed check,Yes,Movies,Yes,TV,36.90602411569153,173.15969275841252,3,Sci-Fi,1.8719616889410369,8,Male,23,No,No,NMB3Y5SGLG,0
77,15.669383578030669,1206.5425355083614,Basic,Electronic check,Yes,Movies,No,TV,4.640110384225135,139.6275098765667,17,Sci-Fi,1.6517567744793582,9,Male,13,No,No,QKHHK3VE0U,0
29,18.725059233596376,543.0267177742949,Standard,Electronic check,Yes,Both,Yes,Mobile,14.702655207808698,26.626978166606385,35,Fantasy,1.6378371433894414,6,Male,19,No,Yes,XRG0ILEBKV,1
29,18.814308214817636,545.6149382297114,Premium,Credit card,No,TV Shows,No,Mobile,5.641346705772502,131.60660076196228,16,Comedy,3.2225053762793983,8,Female,1,Yes,No,L5BY90RAVP,0
114,16.60736378892198,1893.2394719371057,Premium,Bank transfer,Yes,TV Shows,Yes,Mobile,25.89146614641331,29.28682999589291,15,Action,2.073715342146463,2,Male,10,Yes,No,6GN384C2DG,0
118,6.061388311294336,715.2438207327317,Standard,Mailed check,Yes,TV Shows,No,Tablet,2.7229259553417107,160.71874045722316,39,Action,2.2276048789072376,1,Female,19,Yes,Yes,6GSVZ1LY36,0
90,15.567934441633728,1401.1140997470354,Basic,Electronic check,Yes,TV Shows,Yes,TV,21.523310590720385,154.29341308921104,1,Comedy,3.076505600461345,4,Male,11,No,No,KJJUVDUI8D,1
66,9.33818872793136,616.3204560434698,Premium,Electronic check,No,Both,No,TV,8.88265308026943,125.13974004210412,37,Fantasy,2.196169004615784,5,Female,19,Yes,No,O6AANFZWZW,0
92,15.49404838518321,1425.4524514368552,Premium,Bank transfer,No,TV Shows,No,Mobile,8.673912240580583,41.20343790131343,24,Sci-Fi,1.4600424315805034,1,Female,10,No,Yes,S9XBSXDQ79,0
99,16.11514001015749,1595.3988610055917,Premium,Bank transfer,Yes,Movies,No,TV,7.308382994737461,162.60387770682658,18,Drama,3.8310533920212975,7,Male,11,Yes,No,1G53KI7ED0,0
9,8.21181407239381,73.90632665154429,Standard,Electronic check,Yes,Both,No,Mobile,9.44801470505906,109.18771381672504,39,Drama,1.5686911085584647,8,Male,13,Yes,Yes,P33LQHEKC7,0
3,9.338733948851669,28.016201846555006,Standard,Credit card,No,Both,Yes,TV,11.197571304955822,160.66860873453504,8,Fantasy,2.356512668029584,5,Male,10,Yes,Yes,XJ5OB2HLDS,0
11,5.295194055637429,58.24713461201172,Standard,Electronic check,Yes,Both,Yes,Computer,34.53254023907066,18.481389416298025,38,Comedy,2.5834407772181165,7,Female,18,No,No,75MRUEHX8X,0
77,17.28544884401542,1330.9795609891871,Premium,Credit card,No,Movies,Yes,Tablet,18.97254460768081,42.58313741895404,23,Drama,2.6476780899463197,4,Male,13,Yes,No,VT4Y7SATQV,0
13,19.72624838586316,256.4412290162211,Standard,Electronic check,Yes,Movies,No,Computer,9.438784245189575,148.96852722185878,10,Fantasy,1.391556876409476,6,Male,11,No,No,3S6ETCZJBC,1
60,16.985030454925276,1019.1018272955166,Premium,Credit card,Yes,Both,No,Computer,8.734000203396283,130.5228959533743,5,Fantasy,4.812607529544721,6,Male,21,Yes,Yes,DXNJLEXHOX,0
82,13.11879811052405,1075.7414450629722,Basic,Credit card,Yes,Movies,Yes,TV,6.297937233596159,86.79054246705616,0,Drama,1.04668794110527,3,Male,1,Yes,No,CE9LXNT9WK,0
105,15.267360388988422,1603.0728408437842,Basic,Mailed check,Yes,Both,Yes,Computer,26.531859657690543,147.29527234206637,26,Drama,3.328748949659305,4,Female,3,Yes,No,1F0ZN0GR5U,0
32,13.895583464018072,444.6586708485783,Premium,Mailed check,No,Movies,Yes,Tablet,1.889600751936328,93.68954008048682,29,Action,1.6718302561091627,9,Female,24,Yes,No,4EE0IIPBKZ,1
90,16.865873196306673,1517.9285876676006,Premium,Mailed check,No,Movies,Yes,Computer,21.085105873561496,27.213090296025012,29,Action,1.1761025224120405,6,Female,6,Yes,No,TCV8PKDA36,0
12,13.471143886578558,161.6537266389427,Standard,Electronic check,No,Movies,No,Tablet,14.156019206148986,84.85890798072543,24,Comedy,3.1392659380696077,2,Female,20,No,Yes,EMW3O587KI,0
91,17.46123024541496,1588.9719523327612,Basic,Bank transfer,Yes,Movies,No,Computer,8.958028888935818,162.64689679559328,2,Sci-Fi,4.415353585986784,9,Female,7,No,Yes,KSH4INTOXD,0
90,10.427837574003217,938.5053816602896,Basic,Electronic check,No,TV Shows,Yes,Mobile,27.26059087731943,89.70901195667028,13,Drama,2.5596202846731178,6,Male,14,Yes,Yes,HD9RZ1YT9I,0
19,5.291385508670508,100.53632466473964,Premium,Electronic check,No,TV Shows,Yes,Tablet,25.377685007718096,57.81084709572741,13,Comedy,4.345552671743619,5,Male,18,Yes,No,YTDXGVO8XL,0
34,17.274599380750455,587.3363789455154,Premium,Credit card,Yes,TV Shows,Yes,Tablet,36.83643362070418,26.44554532250377,29,Drama,2.8588471227876937,5,Male,3,Yes,Yes,2FZYAGMXSS,0
94,12.971358110841026,1219.3076624190564,Premium,Credit card,Yes,Movies,No,Computer,33.594077794060325,47.80408627183657,20,Sci-Fi,3.4742995156776275,6,Female,4,No,No,7KIDOKX2KI,0
26,6.590507967135197,171.35320714551514,Standard,Bank transfer,Yes,Movies,Yes,Tablet,26.590580719748807,132.9694868937812,18,Comedy,3.926592704715088,0,Male,11,Yes,No,UJBSJ645BY,0
33,16.645900388449697,549.31471281884,Premium,Mailed check,Yes,Both,No,Computer,4.409527582661378,83.90331170672495,47,Comedy,4.7906260322572525,3,Female,12,No,No,JNL8Z60XMW,0
45,11.481725833608436,516.6776625123796,Standard,Mailed check,No,TV Shows,No,TV,33.925166204796646,84.99914140169695,30,Sci-Fi,2.79735646483641,1,Male,23,No,Yes,6LS1NZJVSO,0
87,19.49167101618552,1695.7753784081403,Standard,Mailed check,No,Both,Yes,Mobile,37.15595302038085,145.458737839011,49,Sci-Fi,3.771621293527787,2,Male,0,Yes,No,480BIW6H4O,0
114,18.547038104269305,2114.3623438867007,Premium,Credit card,Yes,Movies,No,Tablet,13.308661738624354,150.25244847416494,37,Drama,1.9611103175745392,2,Male,23,No,Yes,3UTUVE6OZB,0
73,12.763560104113813,931.7398876003082,Premium,Mailed check,Yes,Both,Yes,Tablet,30.39738375263303,128.2944047463972,41,Fantasy,2.2637031298708643,9,Male,9,Yes,No,RTE0VHDMNO,0
77,8.573485781214767,660.158405153537,Standard,Electronic check,Yes,Both,No,Computer,34.59070300869708,172.2210221312441,28,Drama,4.422225027692246,9,Male,0,No,Yes,4KW7U19HVC,0
111,18.78371294161367,2084.992136519117,Basic,Mailed check,Yes,Movies,No,Mobile,15.845966462473015,45.83073428890427,24,Sci-Fi,3.4146363413659624,4,Male,2,Yes,Yes,US9WVPP39W,1
40,19.68481418886057,787.3925675544228,Basic,Credit card,Yes,Movies,No,Mobile,18.39705139894144,178.96875173521872,49,Action,4.115382216542809,9,Female,0,No,No,HHLIYKIBS8,0
85,15.257303114841642,1296.8707647615397,Basic,Credit card,No,Movies,Yes,TV,24.245839455018487,114.71470905134518,2,Action,1.9816628983307736,8,Female,15,Yes,Yes,AN5D3L4J0N,0
28,5.193563579959196,145.41978023885747,Basic,Bank transfer,Yes,TV Shows,Yes,Tablet,31.40634961224509,165.8586416911852,22,Fantasy,4.486887214296058,3,Female,5,Yes,No,IITSCVLJ0M,0
35,16.691266567002913,584.194329845102,Premium,Mailed check,No,Movies,Yes,Mobile,27.37050951838632,86.79541276783308,23,Drama,4.23728201131686,5,Female,3,No,Yes,8Y7VMZU46E,0
32,12.648299441846838,404.7455821390988,Standard,Electronic check,No,TV Shows,No,TV,23.64808667719838,45.90195568025172,2,Sci-Fi,1.4679132218513686,2,Female,6,Yes,Yes,YR3LVKJM46,0
51,9.106169299325694,464.4146342656104,Premium,Credit card,Yes,Both,No,Computer,31.233954136729142,28.214907344255543,28,Fantasy,3.23702622646034,5,Male,14,No,Yes,GX3T8E4DRN,0
58,7.899165888607688,458.1516215392459,Standard,Bank transfer,Yes,TV Shows,Yes,Computer,26.86975065973146,24.11246584297096,31,Sci-Fi,3.007550599381027,5,Male,17,Yes,No,XYWYIAHSC3,0
1,14.634563193536996,14.634563193536996,Premium,Electronic check,No,Movies,No,Computer,27.17726303614108,54.834476478116336,0,Comedy,3.5139313762950173,1,Male,4,Yes,Yes,DXLP1MDPGJ,1
49,19.428556640430877,951.9992753811129,Standard,Credit card,Yes,Movies,Yes,Tablet,35.66481431393063,179.3638332442777,38,Action,3.516518299698297,7,Male,16,Yes,Yes,X1B748GRSB,0
29,18.750299742984733,543.7586925465573,Basic,Electronic check,Yes,TV Shows,No,Mobile,5.575696247968154,20.075311738885045,13,Action,3.6519898926524266,1,Male,22,Yes,No,1ERNLYYCY1,1
37,18.38813779946844,680.3610985803323,Premium,Credit card,Yes,Movies,Yes,Mobile,7.204258311993002,84.06980900973005,38,Action,4.803944502013529,4,Female,6,Yes,Yes,YFS1K6JQJI,0
4,17.477602563954534,69.91041025581814,Standard,Bank transfer,No,TV Shows,Yes,Computer,9.53700459376848,28.503262453865897,4,Drama,1.6607707117509154,7,Male,1,Yes,No,XQR0I8HHYD,1
10,8.871547005322519,88.71547005322519,Standard,Electronic check,Yes,Movies,No,Tablet,37.342932155773845,66.42868653424685,21,Fantasy,4.255308894103713,9,Male,17,No,No,UZ1O1Z33NH,1
52,6.995832161011297,363.7832723725874,Premium,Credit card,Yes,TV Shows,Yes,Mobile,19.263231876000845,36.7226095453992,29,Sci-Fi,1.2939264516816862,5,Female,5,Yes,Yes,7HU4DPNWTQ,0
114,10.189315832247289,1161.582004876191,Basic,Credit card,No,Both,Yes,TV,34.594089641252474,139.0607534287888,27,Drama,1.7932640009852356,6,Male,5,Yes,No,PUQ3X35U2K,0
52,7.830164443786896,407.1685510769186,Standard,Bank transfer,No,Both,No,TV,23.163595484370692,82.2668966153766,38,Comedy,1.625866595391654,2,Male,4,Yes,No,VNHKME4RV0,0
110,18.06414912163696,1987.0564033800651,Basic,Mailed check,Yes,Movies,Yes,TV,11.993272270609031,74.3249237293126,30,Action,4.412371854125271,7,Female,21,Yes,Yes,GIM6YFWLZS,1
10,12.807920242916452,128.07920242916452,Standard,Bank transfer,Yes,TV Shows,Yes,Tablet,13.109643642218051,5.136182287137612,46,Comedy,2.6445228823574207,7,Female,2,No,No,GDLD3741XJ,1
25,8.14273906776599,203.56847669414975,Basic,Electronic check,Yes,TV Shows,No,Computer,14.375320264136164,121.17693768338113,31,Sci-Fi,1.7687938400091814,5,Female,1,No,No,HWT42SZ15Y,0
85,11.512824975227256,978.5901228943168,Premium,Bank transfer,No,Both,Yes,Tablet,24.60270046245888,101.37366732179804,47,Comedy,3.740127416773299,1,Male,12,No,Yes,1Y8UFI0YQ5,0
81,17.59216279180345,1424.9651861360794,Standard,Electronic check,No,Movies,Yes,TV,5.549195221811207,92.46658765560376,1,Action,4.708153012135168,1,Female,23,No,No,6ILMT8LVWT,0
118,18.85833579798185,2225.2836241618584,Standard,Mailed check,No,Both,No,Computer,25.705836287734687,128.13393858334328,20,Drama,4.955176885566275,0,Male,19,No,Yes,3V1ON9VSHF,0
76,13.80206221546703,1048.9567283754943,Basic,Mailed check,Yes,TV Shows,Yes,Mobile,36.47773437521467,144.16437359895176,5,Drama,4.165083187612916,6,Female,21,Yes,Yes,XP4SYMRVWH,1
118,6.744708400627325,795.8755912740244,Basic,Bank transfer,Yes,TV Shows,No,Computer,4.708811182804009,33.34343225288556,14,Comedy,2.431741742294907,7,Male,11,Yes,No,8ZXOT0AW7T,0
81,16.726656577633168,1354.8591827882867,Standard,Electronic check,No,TV Shows,No,Tablet,24.49507246986255,9.989462842191408,22,Sci-Fi,2.479476364048824,5,Female,6,Yes,Yes,OL058ATRSC,0
61,11.310815067278783,689.9597191040059,Basic,Mailed check,No,TV Shows,Yes,Mobile,12.74466471179834,69.40099987040051,28,Action,4.021524569216355,8,Female,3,Yes,No,FY7RH6CPES,0
